Year,Title,PDF Link,Authors,Download Time
2021,Decrypting Cryptic Crosswords: Semantically Complex Wordplay Puzzles as a Target for NLP,https://papers.nips.cc/paper_files/paper/2021/file/5f1d3986fae10ed2994d14ecd89892d7-Paper.pdf,Unknown,2025-02-15 07:07:49
2021,Faster proximal algorithms for matrix optimization using Jacobi-based eigenvalue methods,https://papers.nips.cc/paper_files/paper/2021/file/5ef78f63ba22e7dfb2fa44613311b932-Paper.pdf,Unknown,2025-02-15 07:07:50
2021,Shifted Chunk Transformer for Spatio-Temporal Representational Learning,https://papers.nips.cc/paper_files/paper/2021/file/5edc4f7dce28c711afc6265b4f99bf57-Paper.pdf,Unknown,2025-02-15 07:07:53
2021,Integrating Expert ODEs into Neural ODEs: Pharmacology and Disease Progression,https://papers.nips.cc/paper_files/paper/2021/file/5ea1649a31336092c05438df996a3e59-Paper.pdf,Unknown,2025-02-15 07:07:54
2021,Joint Modeling of Visual Objects and Relations for Scene Graph Generation,https://papers.nips.cc/paper_files/paper/2021/file/3f67fd97162d20e6fe27748b5b372509-Paper.pdf,Unknown,2025-02-15 07:07:55
2021,One Explanation is Not Enough: Structured Attention Graphs for Image Classification,https://papers.nips.cc/paper_files/paper/2021/file/5e751896e527c862bf67251a474b3819-Paper.pdf,Unknown,2025-02-15 07:07:59
2021,Online Adaptation to Label Distribution Shift,https://papers.nips.cc/paper_files/paper/2021/file/5e6bd7a6970cd4325e587f02667f7f73-Paper.pdf,Unknown,2025-02-15 07:08:00
2021,Tensor decompositions of higher-order correlations by nonlinear Hebbian plasticity,https://papers.nips.cc/paper_files/paper/2021/file/5e34a2b4c23f4de585fb09a7f546f527-Paper.pdf,Unknown,2025-02-15 07:08:02
2021,Learning to dehaze with polarization,https://papers.nips.cc/paper_files/paper/2021/file/5fd0b37cd7dbbb00f97ba6ce92bf5add-Paper.pdf,Unknown,2025-02-15 07:08:02
2021,Bootstrap Your Object Detector via Mixed Training,https://papers.nips.cc/paper_files/paper/2021/file/5e15fb59326e7a9c3d6558ca74621683-Paper.pdf,Unknown,2025-02-15 07:08:03
2021,Score-based Generative Modeling in Latent Space,https://papers.nips.cc/paper_files/paper/2021/file/5dca4c6b9e244d24a30b4c45601d9720-Paper.pdf,Unknown,2025-02-15 07:08:04
2021,Bridging Explicit and Implicit Deep Generative Models via Neural Stein Estimators,https://papers.nips.cc/paper_files/paper/2021/file/5db60c98209913790e4fcce4597ee37c-Paper.pdf,Unknown,2025-02-15 07:08:08
2021,Deep Conditional Gaussian Mixture Model for Constrained Clustering,https://papers.nips.cc/paper_files/paper/2021/file/5dd9db5e033da9c6fb5ba83c7a7ebea9-Paper.pdf,Unknown,2025-02-15 07:08:10
2021,Continuous Doubly Constrained Batch Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2021/file/5da713a690c067105aeb2fae32403405-Paper.pdf,Unknown,2025-02-15 07:08:10
2021,Near-Optimal Offline Reinforcement Learning via Double Variance Reduction,https://papers.nips.cc/paper_files/paper/2021/file/3f24bb08a5741e4197af64e1f93a5029-Paper.pdf,Unknown,2025-02-15 07:08:11
2021,Subquadratic Overparameterization for Shallow Neural Networks,https://papers.nips.cc/paper_files/paper/2021/file/5d9e4a04afb9f3608ccc76c1ffa7573e-Paper.pdf,Unknown,2025-02-15 07:08:12
2021,Optimal prediction of Markov chains with and without spectral gap,https://papers.nips.cc/paper_files/paper/2021/file/5d69dc892ba6e79fda0c6a1e286f24c5-Paper.pdf,Unknown,2025-02-15 07:08:12
2021,Federated Reconstruction: Partially Local Federated Learning,https://papers.nips.cc/paper_files/paper/2021/file/5d44a2b0d85aa1a4dd3f218be6422c66-Paper.pdf,Unknown,2025-02-15 07:08:13
2021,Making the most of your day: online learning for optimal allocation of time,https://papers.nips.cc/paper_files/paper/2021/file/5d2c2cee8ab0b9a36bd1ed7196bd6c4a-Paper.pdf,Unknown,2025-02-15 07:08:14
2021,Counterbalancing Learning and Strategic Incentives in Allocation Markets,https://papers.nips.cc/paper_files/paper/2021/file/5cc3749a6e56ef6d656735dff9176074-Paper.pdf,Unknown,2025-02-15 07:08:15
2021,Controlling Neural Networks with Rule Representations,https://papers.nips.cc/paper_files/paper/2021/file/5cd5058bca53951ffa7801bcdf421651-Paper.pdf,Unknown,2025-02-15 07:08:15
2021,Linear-Time Probabilistic Solution of Boundary Value Problems,https://papers.nips.cc/paper_files/paper/2021/file/5ca3e9b122f61f8f06494c97b1afccf3-Paper.pdf,Unknown,2025-02-15 07:08:16
2021,Oracle-Efficient Regret Minimization in Factored MDPs with Unknown Structure,https://papers.nips.cc/paper_files/paper/2021/file/5c936263f3428a40227908d5a3847c0b-Paper.pdf,Unknown,2025-02-15 07:08:18
2021,Lifelong Domain Adaptation via Consolidated Internal Distribution,https://papers.nips.cc/paper_files/paper/2021/file/5caf41d62364d5b41a893adc1a9dd5d4-Paper.pdf,Unknown,2025-02-15 07:08:18
2021,Make Sure You're Unsure: A Framework for Verifying Probabilistic Specifications,https://papers.nips.cc/paper_files/paper/2021/file/5c5bc7df3d37b2a7ea29e1b47b2bd4ab-Paper.pdf,Unknown,2025-02-15 07:08:19
2021,Differentiable Synthesis of Program Architectures,https://papers.nips.cc/paper_files/paper/2021/file/5c5a93a042235058b1ef7b0ac1e11b67-Paper.pdf,Unknown,2025-02-15 07:08:19
2021,Learning interaction rules from multi-animal trajectories via augmented behavioral models,https://papers.nips.cc/paper_files/paper/2021/file/5c572eca050594c7bc3c36e7e8ab9550-Paper.pdf,Unknown,2025-02-15 07:08:20
2021,A Provably Efficient Sample Collection Strategy for Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2021/file/3e98410c45ea98addec555019bbae8eb-Paper.pdf,Unknown,2025-02-15 07:08:21
2021,Multi-task Learning of Order-Consistent Causal Graphs,https://papers.nips.cc/paper_files/paper/2021/file/5c3a3b139a11689e0bc55abd95e20e39-Paper.pdf,Unknown,2025-02-15 07:08:22
2021,Learning to Iteratively Solve Routing Problems with Dual-Aspect Collaborative Transformer,https://papers.nips.cc/paper_files/paper/2021/file/5c53292c032b6cb8510041c54274e65f-Paper.pdf,Unknown,2025-02-15 07:08:23
2021,Selective Sampling for Online Best-arm Identification,https://papers.nips.cc/paper_files/paper/2021/file/5c333c4ffd55c7a3576e6a614d81af82-Paper.pdf,Unknown,2025-02-15 07:08:23
2021,True Few-Shot Learning with Language Models,https://papers.nips.cc/paper_files/paper/2021/file/5c04925674920eb58467fb52ce4ef728-Paper.pdf,Unknown,2025-02-15 07:08:24
2021,Robust Visual Reasoning via Language Guided Neural Module Networks,https://papers.nips.cc/paper_files/paper/2021/file/5bd53571b97884635d13910db49626bc-Paper.pdf,Unknown,2025-02-15 07:08:25
2021,Dynamic Normalization and Relay for Video Action Recognition,https://papers.nips.cc/paper_files/paper/2021/file/5bd529d5b07b647a8863cf71e98d651a-Paper.pdf,Unknown,2025-02-15 07:08:25
2021,Leveraging Recursive Gumbel-Max Trick for Approximate Inference in Combinatorial Spaces,https://papers.nips.cc/paper_files/paper/2021/file/5b658d2a925565f0755e035597f8d22f-Paper.pdf,Unknown,2025-02-15 07:08:26
2021,Dynamic Inference with Neural Interpreters,https://papers.nips.cc/paper_files/paper/2021/file/5b4e9aa703d0bfa11041debaa2d1b633-Paper.pdf,Unknown,2025-02-15 07:08:29
2021,Beyond Pinball Loss: Quantile Methods for Calibrated Uncertainty Quantification,https://papers.nips.cc/paper_files/paper/2021/file/5b168fdba5ee5ea262cc2d4c0b457697-Paper.pdf,Unknown,2025-02-15 07:08:30
2021,Hamiltonian Dynamics with Non-Newtonian Momentum for Rapid Sampling,https://papers.nips.cc/paper_files/paper/2021/file/5b970a1d9be0fd100063fd6cd688b73e-Paper.pdf,Unknown,2025-02-15 07:08:31
2021,Quantifying and Improving Transferability in Domain Generalization,https://papers.nips.cc/paper_files/paper/2021/file/5adaacd4531b78ff8b5cedfe3f4d5212-Paper.pdf,Unknown,2025-02-15 07:08:31
2021,What Makes Multi-Modal Learning Better than Single (Provably),https://papers.nips.cc/paper_files/paper/2021/file/5aa3405a3f865c10f420a4a7b55cbff3-Paper.pdf,Unknown,2025-02-15 07:08:32
2021,Lower and Upper Bounds on the Pseudo-Dimension of Tensor Network Models,https://papers.nips.cc/paper_files/paper/2021/file/5a9d8bf5b7a4b35f3110dde8673bdda2-Paper.pdf,Unknown,2025-02-15 07:08:32
2021,SSUL: Semantic Segmentation with Unknown Label for Exemplar-based Class-Incremental Learning,https://papers.nips.cc/paper_files/paper/2021/file/5a9542c773018268fc6271f7afeea969-Paper.pdf,Unknown,2025-02-15 07:08:34
2021,R-Drop: Regularized Dropout for Neural Networks,https://papers.nips.cc/paper_files/paper/2021/file/5a66b9200f29ac3fa0ae244cc2a51b39-Paper.pdf,Unknown,2025-02-15 07:08:35
2021,Random Noise Defense Against Query-Based Black-Box Attacks,https://papers.nips.cc/paper_files/paper/2021/file/3eb414bf1c2a66a09c185d60553417b8-Paper.pdf,Unknown,2025-02-15 07:08:36
2021,Deep Learning Through the Lens of Example Difficulty,https://papers.nips.cc/paper_files/paper/2021/file/5a4b25aaed25c2ee1b74de72dc03c14e-Paper.pdf,Unknown,2025-02-15 07:08:38
2021,A Separation Result Between Data-oblivious and Data-aware Poisoning Attacks,https://papers.nips.cc/paper_files/paper/2021/file/5a499f6e26313e19bd4049009bbed5bd-Paper.pdf,Unknown,2025-02-15 07:08:39
2021,Diversity Enhanced Active Learning with Strictly Proper Scoring Rules,https://papers.nips.cc/paper_files/paper/2021/file/5a7b238ba0f6502e5d6be14424b20ded-Paper.pdf,Unknown,2025-02-15 07:08:40
2021,Implicit Finite-Horizon Approximation and Efficient Optimal Algorithms for Stochastic Shortest Path,https://papers.nips.cc/paper_files/paper/2021/file/59b1deff341edb0b76ace57820cef237-Paper.pdf,Unknown,2025-02-15 07:08:40
2021,Validation Free and Replication Robust Volume-based Data Valuation,https://papers.nips.cc/paper_files/paper/2021/file/59a3adea76fadcb6dd9e54c96fc155d1-Paper.pdf,Unknown,2025-02-15 07:08:42
2021,Stochastic Bias-Reduced Gradient Methods,https://papers.nips.cc/paper_files/paper/2021/file/597c7b407a02cc0a92167e7a371eca25-Paper.pdf,Unknown,2025-02-15 07:08:43
2021,"The Causal-Neural Connection: Expressiveness, Learnability, and Inference",https://papers.nips.cc/paper_files/paper/2021/file/5989add1703e4b0480f75e2390739f34-Paper.pdf,Unknown,2025-02-15 07:08:43
2021,Gradient-based Hyperparameter Optimization Over Long Horizons,https://papers.nips.cc/paper_files/paper/2021/file/596dedf4498e258e4bdc9fd70df9a859-Paper.pdf,Unknown,2025-02-15 07:08:44
2021,Object-Centric Representation Learning with Generative Spatial-Temporal Factorization,https://papers.nips.cc/paper_files/paper/2021/file/593906af0d138e69f49d251d3e7cbed0-Paper.pdf,Unknown,2025-02-15 07:08:45
2021,Learning to Simulate Self-driven Particles System with Coordinated Policy Optimization,https://papers.nips.cc/paper_files/paper/2021/file/594ca7adb3277c51a998252e2d4c906e-Paper.pdf,Unknown,2025-02-15 07:08:49
2021,Extracting Deformation-Aware Local Features by Learning to Deform,https://papers.nips.cc/paper_files/paper/2021/file/5934c1ec0cd31e12bd9084d106bc2e32-Paper.pdf,Unknown,2025-02-15 07:08:56
2021,Risk Monotonicity in Statistical Learning,https://papers.nips.cc/paper_files/paper/2021/file/5907c88df2965e500c98e948dfae20c0-Paper.pdf,Unknown,2025-02-15 07:08:57
2021,Information is Power: Intrinsic Control via Information Capture,https://papers.nips.cc/paper_files/paper/2021/file/59112692262234e3fad47fa8eabf03a4-Paper.pdf,Unknown,2025-02-15 07:08:57
2021,Dynamic influence maximization,https://papers.nips.cc/paper_files/paper/2021/file/58ec72df0caca51df569d0b497c33805-Paper.pdf,Unknown,2025-02-15 07:08:58
2021,Asymptotics of the Bootstrap via Stability with Applications to Inference with Model Selection,https://papers.nips.cc/paper_files/paper/2021/file/58b7483ba899e0ce4d97ac5eecf6fa99-Paper.pdf,Unknown,2025-02-15 07:09:04
2021,Few-Shot Data-Driven Algorithms for Low Rank Approximation,https://papers.nips.cc/paper_files/paper/2021/file/588da7a73a2e919a23cb9a419c4c6d44-Paper.pdf,Unknown,2025-02-15 07:09:05
2021,Adversarial Feature Desensitization,https://papers.nips.cc/paper_files/paper/2021/file/587b7b833034299fdd5f4b10e7dc9fca-Paper.pdf,Unknown,2025-02-15 07:09:08
2021,Neural-PIL: Neural Pre-Integrated Lighting for Reflectance Decomposition,https://papers.nips.cc/paper_files/paper/2021/file/58ae749f25eded36f486bc85feb3f0ab-Paper.pdf,Unknown,2025-02-15 07:09:10
2021,Independent Prototype Propagation for Zero-Shot Compositionality,https://papers.nips.cc/paper_files/paper/2021/file/584b98aac2dddf59ee2cf19ca4ccb75e-Paper.pdf,Unknown,2025-02-15 07:09:11
2021,Universal Graph Convolutional Networks,https://papers.nips.cc/paper_files/paper/2021/file/5857d68cd9280bc98d079fa912fd6740-Paper.pdf,Unknown,2025-02-15 07:09:12
2021,Recurrence along Depth: Deep Convolutional Neural Networks with Recurrent Layer Aggregation,https://papers.nips.cc/paper_files/paper/2021/file/582967e09f1b30ca2539968da0a174fa-Paper.pdf,Unknown,2025-02-15 07:09:12
2021,Equivariant Manifold Flows,https://papers.nips.cc/paper_files/paper/2021/file/581b41df0cd50ace849e061ef74827fc-Paper.pdf,Unknown,2025-02-15 07:09:16
2021,Scalable Bayesian GPFA with automatic relevance determination and discrete noise models,https://papers.nips.cc/paper_files/paper/2021/file/58238e9ae2dd305d79c2ebc8c1883422-Paper.pdf,Unknown,2025-02-15 07:09:20
2021,"Drop, Swap, and Generate: A Self-Supervised Approach for Generating Neural Activity",https://papers.nips.cc/paper_files/paper/2021/file/58182b82110146887c02dbd78719e3d5-Paper.pdf,Unknown,2025-02-15 07:09:21
2021,Local Differential Privacy for Regret Minimization in Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2021/file/580760fb5def6e2ca8eaf601236d5b08-Paper.pdf,Unknown,2025-02-15 07:09:23
2021,Emergent Discrete Communication in Semantic Spaces,https://papers.nips.cc/paper_files/paper/2021/file/5812f92450ccaf17275500841c70924a-Paper.pdf,Unknown,2025-02-15 07:09:23
2021,Parallelizing Thompson Sampling,https://papers.nips.cc/paper_files/paper/2021/file/56f0b515214a7ec9f08a4bbf9a56f7ba-Paper.pdf,Unknown,2025-02-15 07:09:24
2021,Dynamic Causal Bayesian Optimization,https://papers.nips.cc/paper_files/paper/2021/file/577bcc914f9e55d5e4e4f82f9f00e7d4-Paper.pdf,Unknown,2025-02-15 07:09:24
2021,Exploiting Data Sparsity in Secure Cross-Platform Social Recommendation,https://papers.nips.cc/paper_files/paper/2021/file/56db57b4db0a6fcb7f9e0c0b504f6472-Paper.pdf,Unknown,2025-02-15 07:09:25
2021,Concentration inequalities under sub-Gaussian and sub-exponential conditions,https://papers.nips.cc/paper_files/paper/2021/file/3e33b970f21d2fc65096871ea0d2c6e4-Paper.pdf,Unknown,2025-02-15 07:09:25
2021,Curriculum Design for Teaching via Demonstrations: Theory and Applications,https://papers.nips.cc/paper_files/paper/2021/file/56c51a39a7c77d8084838cc920585bd0-Paper.pdf,Unknown,2025-02-15 07:09:26
2021,Scalable Quasi-Bayesian Inference for Instrumental Variable Regression,https://papers.nips.cc/paper_files/paper/2021/file/56a3107cad6611c8337ee36d178ca129-Paper.pdf,Unknown,2025-02-15 07:09:27
2021,CO-PILOT: COllaborative Planning and reInforcement Learning On sub-Task curriculum,https://papers.nips.cc/paper_files/paper/2021/file/56577889b3c1cd083b6d7b32d32f99d5-Paper.pdf,Unknown,2025-02-15 07:09:27
2021,Efficient Mirror Descent Ascent Methods for Nonsmooth Minimax Problems,https://papers.nips.cc/paper_files/paper/2021/file/56503192b14190d3826780d47c0d3bf3-Paper.pdf,Unknown,2025-02-15 07:09:28
2021,Kernel Identification Through Transformers,https://papers.nips.cc/paper_files/paper/2021/file/56c3b2c6ea3a83aaeeff35eeb45d700d-Paper.pdf,Unknown,2025-02-15 07:09:29
2021,Storchastic: A Framework for General Stochastic Automatic Differentiation,https://papers.nips.cc/paper_files/paper/2021/file/3dfe2f633108d604df160cd1b01710db-Paper.pdf,Unknown,2025-02-15 07:09:29
2021,Dynaboard: An Evaluation-As-A-Service Platform for Holistic Next-Generation Benchmarking,https://papers.nips.cc/paper_files/paper/2021/file/55b1927fdafef39c48e5b73b5d61ea60-Paper.pdf,Unknown,2025-02-15 07:09:30
2021,NTopo: Mesh-free Topology Optimization using Implicit Neural Representations,https://papers.nips.cc/paper_files/paper/2021/file/55d99a37b2e1badba7c8df4ccd506a88-Paper.pdf,Unknown,2025-02-15 07:09:34
2021,Believe What You See: Implicit Constraint Approach for Offline Multi-Agent Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2021/file/550a141f12de6341fba65b0ad0433500-Paper.pdf,Unknown,2025-02-15 07:09:35
2021,Escaping Saddle Points with Compressed SGD,https://papers.nips.cc/paper_files/paper/2021/file/54eea69746513c0b90bbe6227b6f46c3-Paper.pdf,Unknown,2025-02-15 07:09:37
2021,K-Net: Towards Unified Image Segmentation,https://papers.nips.cc/paper_files/paper/2021/file/55a7cf9c71f1c9c495413f934dd1a158-Paper.pdf,Unknown,2025-02-15 07:09:37
2021,On the Estimation Bias in Double Q-Learning,https://papers.nips.cc/paper_files/paper/2021/file/54e8912427a8d007ece906c577fdca60-Paper.pdf,Unknown,2025-02-15 07:09:38
2021,Reliable Estimation of KL Divergence using a Discriminator in Reproducing Kernel Hilbert Space,https://papers.nips.cc/paper_files/paper/2021/file/54a367d629152b720749e187b3eaa11b-Paper.pdf,Unknown,2025-02-15 07:09:38
2022,Parameter-free Regret in High Probability with Heavy Tails,https://papers.nips.cc/paper_files/paper/2022/file/349956dee974cfdcbbb2d06afad5dd4a-Paper-Conference.pdf,Unknown,2025-02-15 07:10:45
2022,High-dimensional Additive Gaussian Processes under Monotonicity Constraints,https://papers.nips.cc/paper_files/paper/2022/file/34b70ece5f8d273fd670a17e2248d034-Paper-Conference.pdf,Unknown,2025-02-15 07:10:45
2022,Learning and Covering Sums of Independent Random Variables with Unbounded Support,https://papers.nips.cc/paper_files/paper/2022/file/a10946e1f46e1ffc0daf37cb2abfdcad-Paper-Conference.pdf,Unknown,2025-02-15 07:10:45
2022,Adaptive Stochastic Variance Reduction for Non-convex Finite-Sum Minimization,https://papers.nips.cc/paper_files/paper/2022/file/94f625dcdec313cd432d65f96fcc51c8-Paper-Conference.pdf,Unknown,2025-02-15 07:10:47
2022,LieGG: Studying Learned Lie Group Generators,https://papers.nips.cc/paper_files/paper/2022/file/a120382cf4e2e06d94d7ae7ac96fbe25-Paper-Conference.pdf,Unknown,2025-02-15 07:10:47
2022,Maximum Class Separation as Inductive Bias in One Matrix,https://papers.nips.cc/paper_files/paper/2022/file/7b95e1ca9d7347da59cefd362e60a0b6-Paper-Conference.pdf,Unknown,2025-02-15 07:10:47

